,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
186,Katra (jammu and kashmir) to Jammu (j and k),Lavish Travels,A/C Seater / Sleeper (2+2),14:40,04:35,13h 55m,629,39 Seats available,3.4
187,Katra (jammu and kashmir) to Jammu (j and k),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:00,16:40,01h 40m,INR 500,38 Seats available,3.5
188,Katra (jammu and kashmir) to Jammu (j and k),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:10,17:15,02h 05m,INR 500,34 Seats available,3.5
189,Katra (jammu and kashmir) to Jammu (j and k),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:50,18:30,02h 40m,INR 950,40 Seats available,3.5
190,Katra (jammu and kashmir) to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),16:30,17:50,01h 20m,720,31 Seats available,3.6
191,Katra (jammu and kashmir) to Jammu (j and k),FlixBus,A/C Sleeper (2+1),18:30,19:55,01h 25m,INR 115,36 Seats available,3.7
192,Katra (jammu and kashmir) to Jammu (j and k),Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),18:45,20:10,01h 25m,570,29 Seats available,4.3
193,Katra (jammu and kashmir) to Jammu (j and k),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),19:00,20:00,01h 00m,INR 770,38 Seats available,3.8
194,Katra (jammu and kashmir) to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),19:00,20:30,01h 30m,593,32 Seats available,3.6
195,Katra (jammu and kashmir) to Jammu (j and k),FlixBus,A/C Sleeper (2+1),21:00,22:25,01h 25m,INR 115,36 Seats available,3.7
196,Katra (jammu and kashmir) to Jammu (j and k),Skyway Bus,A/C Sleeper (2+1),22:55,23:55,01h 00m,711,36 Seats available,3.0
197,Katra (jammu and kashmir) to Jammu (j and k),Royal Golden,A/C Seater / Sleeper (2+2),13:00,14:00,01h 00m,675,39 Seats available,2.0
198,Katra (jammu and kashmir) to Jammu (j and k),Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),14:20,15:45,01h 25m,324,32 Seats available,1.2
199,Katra (jammu and kashmir) to Jammu (j and k),Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:00,00:20,01h 20m,374,34 Seats available,1.2
200,Katra (jammu and kashmir) to Jammu (j and k),Royal Golden,A/C Seater / Sleeper (2+2),23:00,00:00,01h 00m,495,32 Seats available,2.0
201,Katra (jammu and kashmir) to Jammu (j and k),SPEED BUS,Volvo AC Seater (2+2),12:30,13:00,00h 30m,1044,45 Seats available,3.7
202,Katra (jammu and kashmir) to Jammu (j and k),Hari Das Tour &Travels,A/C Sleeper (2+1),17:15,18:15,01h 00m,1149,36 Seats available,3.2
203,Katra (jammu and kashmir) to Jammu (j and k),VGO BUS,A/C Seater/Sleeper (2+1),18:30,19:30,01h 00m,INR 1800,40 Seats available,4.0
204,Katra (jammu and kashmir) to Jammu (j and k),Shiv Mohan Travels,AC Sleeper (2+1),19:00,20:15,01h 15m,INR 1046.67,36 Seats available,4.7
205,Katra (jammu and kashmir) to Jammu (j and k),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),20:00,21:00,01h 00m,INR 1499,38 Seats available,3.8
206,Katra (jammu and kashmir) to Jammu (j and k),SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00,21:30,01h 30m,3325,36 Seats available,3.7
207,Katra (jammu and kashmir) to Jammu (j and k),Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),17:30,19:00,01h 30m,INR 999,37 Seats available,2.6
208,Katra (jammu and kashmir) to Jammu (j and k),MEHRA TRAVELS,Bharat Benz A/C Sleeper (2+1),18:00,20:03,02h 03m,INR 1399,34 Seats available,1.5
209,Katra (jammu and kashmir) to Jammu (j and k),Northern Travels,Bharat Benz A/C Sleeper (2+1),22:00,23:30,01h 30m,INR 1549,28 Seats available,2.6
210,Jammu (j and k) to Katra (jammu and kashmir),Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),04:00,06:00,02h 00m,INR 600,44 Seats available,3.0
211,Jammu (j and k) to Katra (jammu and kashmir),Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),05:00,06:00,01h 00m,274,38 Seats available,3.8
212,Jammu (j and k) to Katra (jammu and kashmir),Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),06:00,07:30,01h 30m,INR 124,34 Seats available,4.3
213,Jammu (j and k) to Katra (jammu and kashmir),Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),06:30,10:10,03h 40m,315,33 Seats available,4.3
214,Jammu (j and k) to Katra (jammu and kashmir),City Land Travels,A/C Seater/Sleeper (2+1),08:00,09:00,01h 00m,567,32 Seats available,3.6
215,Jammu (j and k) to Katra (jammu and kashmir),FlixBus,A/C Sleeper (2+1),08:05,09:40,01h 35m,INR 99,34 Seats available,3.7
216,Jammu (j and k) to Katra (jammu and kashmir),City Land Travels,A/C Seater/Sleeper (2+1),09:30,10:50,01h 20m,INR 528,32 Seats available,3.6
217,Jammu (j and k) to Katra (jammu and kashmir),Shiv Mohan Travels,AC Sleeper (2+1),10:00,11:15,01h 15m,INR 550,36 Seats available,4.7
218,Jammu (j and k) to Katra (jammu and kashmir),FlixBus,A/C Sleeper (2+1),10:35,12:10,01h 35m,INR 99,36 Seats available,3.7
219,Jammu (j and k) to Katra (jammu and kashmir),City Land Travels,A/C Seater/Sleeper (2+1),11:20,12:30,01h 10m,495,31 Seats available,3.6
220,Jammu (j and k) to Katra (jammu and kashmir),Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),20:30,21:30,01h 00m,274,40 Seats available,3.8
221,Jammu (j and k) to Katra (jammu and kashmir),Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),21:10,22:10,01h 00m,224,32 Seats available,3.8
222,Jammu (j and k) to Katra (jammu and kashmir),Royal Golden,A/C Seater / Sleeper (2+2),01:15,05:15,04h 00m,359,44 Seats available,2.0
223,Jammu (j and k) to Katra (jammu and kashmir),Bhawani Travels,A/C Seater / Sleeper (2+2),19:50,21:30,01h 40m,INR 299,46 Seats available,2.2
224,Jammu (j and k) to Katra (jammu and kashmir),Lucky Bus Service,Volvo A/C Sleeper (2+2),05:00,07:00,02h 00m,INR 749,32 Seats available,3.5
225,Jammu (j and k) to Katra (jammu and kashmir),Lucky Bus Service,Volvo A/C Sleeper (2+2),06:00,08:00,02h 00m,INR 749,32 Seats available,3.5
226,Jammu (j and k) to Katra (jammu and kashmir),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),07:20,08:10,00h 50m,INR 750,37 Seats available,3.8
227,Jammu (j and k) to Katra (jammu and kashmir),Lucky Bus Service,VE A/C Sleeper (2+2),07:20,08:50,01h 30m,INR 749,32 Seats available,3.5
228,Jammu (j and k) to Katra (jammu and kashmir),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),08:20,09:10,00h 50m,INR 1399,38 Seats available,3.8
229,Jammu (j and k) to Katra (jammu and kashmir),BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),08:30,11:30,03h 00m,INR 1899,54 Seats available,4.1
230,Jammu (j and k) to Katra (jammu and kashmir),Neeraj travels,A/C Seater / Sleeper (2+1),09:10,10:10,01h 00m,INR 1550,38 Seats available,3.5
231,Jammu (j and k) to Katra (jammu and kashmir),BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),09:15,12:15,03h 00m,INR 999,50 Seats available,4.1
232,Jammu (j and k) to Katra (jammu and kashmir),SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,23:30,01h 30m,949,49 Seats available,3.7
233,Jammu (j and k) to Katra (jammu and kashmir),PRAKASH TOURISM,A/C Seater / Sleeper (2+2),06:05,06:00,0-1h 0-5m,INR 3000,46 Seats available,No rating
234,Jammu (j and k) to Katra (jammu and kashmir),Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:30,23:30,01h 00m,INR 999,37 Seats available,2.6
235,Mendhar (J & K) to Jammu (j and k),no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
236,Jammu (j and k) to Poonch,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
237,Haridwar to Jammu (j and k),no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
238,Chandigarh to Jammu (j and k),Chandigarh Transport Undertaking (CTU) - 165940,HVAC Seater (2+3),15:40,01:05,09h 25m,INR 554.29,47 Seats available,4.2
239,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06:00,06h 55m,579,44 Seats available,4.4
240,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,06:00,07h 10m,846,46 Seats available,4.3
241,Chandigarh to Jammu (j and k),AdHarikesh Tour N Travels,A/C Sleeper (2+1),21:00,04:30,07h 30m,499,30 Seats available,3.9
242,Chandigarh to Jammu (j and k),Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,07:00,07h 10m,1045,30 Seats available,4.3
243,Chandigarh to Jammu (j and k),Zimindara Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,INR 499,27 Seats available,4.2
244,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),03:45,11:30,07h 45m,684,26 Seats available,4.3
245,Chandigarh to Jammu (j and k),AdLavish Travels,A/C Seater / Sleeper (2+2),01:00,08:15,07h 15m,539,31 Seats available,3.4
246,Chandigarh to Jammu (j and k),Moon Light Travels Katra,A/C Sleeper (2+1),21:15,04:30,07h 15m,552,18 Seats available,4.4
247,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07:00,07h 30m,770,36 Seats available,4.1
248,Chandigarh to Jammu (j and k),Jamna Travels-Jammu,AshokLeyland Stile A/C,20:15,04:30,08h 15m,INR 650,34 Seats available,3.9
249,Chandigarh to Jammu (j and k),Baru travels,A/C Seater / Sleeper (2+2),20:45,04:15,07h 30m,INR 599,45 Seats available,3.9
250,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),00:50,08:50,08h 00m,542,37 Seats available,4.1
251,Chandigarh to Jammu (j and k),Zimindara Travels,AC Sleeper (2+1),23:00,06:00,07h 00m,INR 799,31 Seats available,4.1
252,Chandigarh to Jammu (j and k),Zimindara Travels,AC Sleeper (2+1),22:00,05:00,07h 00m,INR 649,19 Seats available,3.7
253,Chandigarh to Jammu (j and k),Zimindara Travels,AC Sleeper (2+1),21:30,04:30,07h 00m,INR 649,18 Seats available,3.7
254,Chandigarh to Jammu (j and k),New Pal Travels,A/C Sleeper (2+1),19:30,05:45,10h 15m,552,33 Seats available,3.7
255,Chandigarh to Jammu (j and k),Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),02:30,10:15,07h 45m,855,30 Seats available,4.4
256,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),03:10,11:00,07h 50m,650,35 Seats available,4.6
257,Chandigarh to Jammu (j and k),IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:00,08:15,07h 15m,INR 582,40 Seats available,4.4
258,Chandigarh to Jammu (j and k),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,07:00,07h 30m,INR 900,25 Seats available,3.8
259,Chandigarh to Jammu (j and k),IntrCity SmartBus,AC Sleeper (2+1),01:40,09:25,07h 45m,INR 878,33 Seats available,4.8
260,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:50,12:20,08h 30m,487,46 Seats available,4.1
261,Chandigarh to Jammu (j and k),Khurana Bus Service,Volvo A/C (2+2),14:20,21:00,06h 40m,700,37 Seats available,2.8
262,Chandigarh to Jammu (j and k),GOBUS,A/C Seater / Sleeper (2+2),22:05,05:35,07h 30m,693,50 Seats available,2.8
263,Chandigarh to Jammu (j and k),Moon Light Travels Katra,A/C Sleeper (2+1),21:00,04:25,07h 25m,552,18 Seats available,4.2
264,Chandigarh to Jammu (j and k),SAHARA TRAVELS,A/C Seater / Sleeper (2+2),21:15,05:15,08h 00m,494,38 Seats available,2.5
265,Chandigarh to Jammu (j and k),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),02:30,08:30,06h 00m,719,36 Seats available,No rating
266,Chandigarh to Jammu (j and k),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,03:30,06h 00m,719,39 Seats available,No rating
267,Chandigarh to Jammu (j and k),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),04:30,10:30,06h 00m,719,38 Seats available,No rating
268,Chandigarh to Jammu (j and k),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),23:00,05:00,06h 00m,719,39 Seats available,No rating
269,Chandigarh to Jammu (j and k),PRAKASH TOURISM,A/C Seater / Sleeper (2+2),22:05,06:05,08h 00m,INR 3000,46 Seats available,No rating
270,Chandigarh to Jammu (j and k),PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:30,06:10,06h 40m,INR 1099,49 Seats available,No rating
271,Chandigarh to Jammu (j and k),IntrCity SmartBus,AC Sleeper (2+1),01:45,09:30,07h 45m,INR 880,32 Seats available,3.3
272,Chandigarh to Jammu (j and k),Khurana Bus Service,Volvo A/C (2+2),14:25,21:00,06h 35m,INR 700,36 Seats available,3.1
273,Chandigarh to Jammu (j and k),Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:00,10:00,07h 00m,INR 550,33 Seats available,3.0
274,Chandigarh to Jammu (j and k),GK Travels,A/C Seater/Sleeper (2+1),23:45,06:30,06h 45m,INR 799,31 Seats available,2.9
275,Chandigarh to Jammu (j and k),Ram Dalal Holidays,A/C Seater/Sleeper (2+1),00:05,06:25,06h 20m,509,28 Seats available,2.9
276,Chandigarh to Jammu (j and k),GK Travels,A/C Seater/Sleeper (2+1),23:55,06:30,06h 35m,INR 799,31 Seats available,2.2
277,Chandigarh to Jammu (j and k),Shiv Mohan Travels,AC Sleeper (2+1),02:30,10:00,07h 30m,INR 900,36 Seats available,4.7
278,Chandigarh to Jammu (j and k),R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),00:40,09:00,08h 20m,1519,38 Seats available,4.4
279,Chandigarh to Jammu (j and k),IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:25,09:40,07h 15m,INR 829,33 Seats available,4.3
280,Chandigarh to Jammu (j and k),BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),03:30,09:30,06h 00m,INR 999,14 Seats available,4.1
281,Chandigarh to Jammu (j and k),BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),00:20,07:00,06h 40m,INR 1699,8 Seats available,4.1
282,Chandigarh to Jammu (j and k),Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:30,04:45,07h 15m,494,28 Seats available,3.8
283,Chandigarh to Jammu (j and k),Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:20,04:45,07h 25m,494,28 Seats available,3.8
284,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:30,10:00,07h 30m,487,45 Seats available,3.8
285,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:00,10:20,07h 20m,487,42 Seats available,4.3
286,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),23:15,05:40,06h 25m,585,29 Seats available,3.6
287,Chandigarh to Jammu (j and k),Ashok Bus Service,VE A/C Seater / Sleeper (2+1),01:35,08:30,06h 55m,INR 449,38 Seats available,3.6
288,Chandigarh to Jammu (j and k),Moon Light Travels Katra,A/C Sleeper (2+2),22:00,05:00,07h 00m,509,30 Seats available,3.2
289,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),00:20,08:00,07h 40m,630,26 Seats available,3.5
290,Chandigarh to Jammu (j and k),Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),23:29,07:15,07h 46m,INR 699,24 Seats available,3.4
291,Chandigarh to Jammu (j and k),SAHARA TRAVELS,A/C Sleeper (2+2),22:00,05:35,07h 35m,629,14 Seats available,3.4
292,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),01:50,09:30,07h 40m,INR 528,31 Seats available,3.2
293,Chandigarh to Jammu (j and k),RK Holiday,A/C Seater / Sleeper (2+2),03:10,10:55,07h 45m,474,34 Seats available,2.9
294,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),23:50,07:30,07h 40m,619,30 Seats available,3.1
295,Chandigarh to Jammu (j and k),Yolo Bus,A/C Seater/Sleeper (2+1),00:04,07:30,07h 26m,INR 399,29 Seats available,3.6
296,Chandigarh to Jammu (j and k),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,INR 799,38 Seats available,1.9
297,Chandigarh to Jammu (j and k),Goel Tourist (Regd),A/C Seater / Sleeper (2+2),23:15,06:30,07h 15m,INR 650,43 Seats available,2.6
298,Chandigarh to Jammu (j and k),SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:30,04:00,06h 30m,3325,36 Seats available,2.9
299,Chandigarh to Jammu (j and k),Kedara Bus,A/C Seater / Sleeper (2+1),01:00,06:20,05h 20m,550,36 Seats available,2.9
300,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),03:50,11:20,07h 30m,495,32 Seats available,2.3
301,Chandigarh to Jammu (j and k),Maheshwaram Travels,A/C Seater / Sleeper (2+2),21:00,07:35,10h 35m,INR 626,34 Seats available,1.0
302,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),01:30,07:00,05h 30m,INR 755,39 Seats available,1.0
303,Chandigarh to Jammu (j and k),DS Hari Travels,A/C Sleeper (2+2),21:15,05:00,07h 45m,INR 699,44 Seats available,1.1
304,Chandigarh to Jammu (j and k),R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),02:11,10:16,08h 05m,INR 2099,42 Seats available,4.4
305,Chandigarh to Jammu (j and k),Gola Bus Service,A/C Seater/Sleeper (2+1),02:05,09:00,06h 55m,INR 499,32 Seats available,4.4
306,Chandigarh to Jammu (j and k),IntrCity SmartBus,A/C Seater / Sleeper (2+1),03:15,10:30,07h 15m,INR 1028,46 Seats available,4.3
307,Chandigarh to Jammu (j and k),Shub Yatra Holidays,A/C Sleeper (2+2),02:15,09:15,07h 00m,INR 749,42 Seats available,2.3
308,Chandigarh to Jammu (j and k),BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),02:45,08:45,06h 00m,INR 1899,54 Seats available,4.1
309,Chandigarh to Jammu (j and k),Sonali Holidays,Bharat Benz A/C Seater / Sleeper (2+2),03:30,08:30,05h 00m,INR 799,50 Seats available,4.0
310,Chandigarh to Jammu (j and k),Sonali Holidays,Bharat Benz A/C Seater / Sleeper (2+2),21:30,05:30,08h 00m,INR 450,48 Seats available,4.0
311,Chandigarh to Jammu (j and k),YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),03:45,10:00,06h 15m,891,50 Seats available,2.1
312,Chandigarh to Jammu (j and k),Awadh Travels,A/C Sleeper (2+2),02:30,10:10,07h 40m,809,42 Seats available,3.9
313,Chandigarh to Jammu (j and k),SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),15:30,22:00,06h 30m,854,49 Seats available,3.7
314,Chandigarh to Jammu (j and k),SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:30,04:00,06h 30m,3324,36 Seats available,3.7
315,Chandigarh to Jammu (j and k),SPEED BUS,Volvo A/C Semi Sleeper (2+2),20:30,15:00,18h 30m,854,41 Seats available,3.7
316,Chandigarh to Jammu (j and k),Goel Tourist (Regd),A/C Sleeper (2+1),04:10,11:25,751h 15m,INR 650,40 Seats available,3.5
317,Chandigarh to Jammu (j and k),Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),01:29,09:15,07h 46m,INR 699,12 Seats available,3.4
318,Chandigarh to Jammu (j and k),Apex Bus Travels,A/C Seater / Sleeper (2+2),01:00,06:30,05h 30m,739,32 Seats available,3.4
319,Chandigarh to Jammu (j and k),Apex Bus Travels,A/C Seater / Sleeper (2+2),03:00,08:30,05h 30m,600,32 Seats available,3.4
320,Chandigarh to Jammu (j and k),Khurana Bus Service,Volvo A/C (2+2),16:20,23:00,06h 40m,INR 800,35 Seats available,3.3
321,Chandigarh to Jammu (j and k),Khurana Bus Service,Volvo A/C (2+2),16:25,23:00,06h 35m,INR 700,35 Seats available,3.3
322,Chandigarh to Jammu (j and k),Rajdhani Travels,Bharat Benz A/C Seater (2+2),17:10,23:50,06h 40m,INR 799,45 Seats available,2.6
323,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),20:20,03:30,07h 10m,INR 855,41 Seats available,2.6
324,Chandigarh to Jammu (j and k),Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),15:00,22:35,751h 35m,INR 999,36 Seats available,2.6
325,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),22:25,05:35,07h 10m,INR 895,39 Seats available,2.6
326,Chandigarh to Jammu (j and k),Northern Travels,Bharat Benz A/C Sleeper (2+1),22:30,06:05,07h 35m,INR 1299,29 Seats available,2.6
327,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),02:50,10:00,07h 10m,INR 795,40 Seats available,2.6
328,Chandigarh to Jammu (j and k),SL Choudhary travels,Bharath Benz A/C Sleeper (2+2),21:25,05:00,07h 35m,900,36 Seats available,2.5
329,Chandigarh to Jammu (j and k),Ashok Travels,A/C Seater / Sleeper (2+2),01:00,06:30,05h 30m,INR 799,37 Seats available,2.5
330,Chandigarh to Jammu (j and k),Ashok Travels,A/C Seater / Sleeper (2+2),20:05,03:15,07h 10m,INR 759,35 Seats available,2.5
331,Chandigarh to Jammu (j and k),Shub Yatra Holidays,A/C Sleeper (2+2),02:45,09:45,07h 00m,INR 1199,44 Seats available,2.3
332,Chandigarh to Jammu (j and k),RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),23:00,03:30,04h 30m,INR 3000,48 Seats available,2.3
333,Chandigarh to Jammu (j and k),YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,05:30,08h 00m,400,50 Seats available,2.1
334,Chandigarh to Jammu (j and k),Amit Travels,A/C Seater / Sleeper (2+1),01:15,08:30,07h 15m,INR 799,40 Seats available,1.7
335,Chandigarh to Jammu (j and k),Amit Travels,A/C Seater / Sleeper (2+1),01:30,08:30,07h 00m,INR 799,40 Seats available,1.7
336,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),04:00,12:30,08h 30m,INR 400,27 Seats available,1.4
337,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),08:30,16:00,07h 30m,INR 400,27 Seats available,1.4
338,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),08:00,15:30,07h 30m,INR 400,27 Seats available,1.4
339,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),05:40,13:30,07h 50m,INR 400,27 Seats available,1.4
340,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),07:00,14:30,07h 30m,INR 400,27 Seats available,1.4
341,Jammu (j and k) to Mendhar (J & K),no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
342,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),00:20,06:20,06h 00m,333,24 Seats available,3.8
343,Jammu (j and k) to Amritsar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),00:20,06:10,05h 50m,374,34 Seats available,4.7
344,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),01:00,05:30,04h 30m,INR 299,56 Seats available,3.5
345,Jammu (j and k) to Amritsar,AdJaspal Travels,AC Seater (2+2),12:30,17:30,05h 00m,360,43 Seats available,4.2
346,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),05:30,09:30,04h 00m,333,34 Seats available,4.1
347,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),05:30,09:45,04h 15m,324,18 Seats available,3.6
348,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),12:30,17:05,04h 35m,INR 299,34 Seats available,4.0
349,Jammu (j and k) to Amritsar,AdBhawani Travels,Bharat Benz A/C Seater (2+2),18:30,23:15,04h 45m,INR 299,22 Seats available,3.6
350,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),13:20,18:20,05h 00m,INR 299,38 Seats available,3.6
351,Jammu (j and k) to Amritsar,Bhawani Travels,VE A/C Seater (2+2),14:10,19:10,05h 00m,285,36 Seats available,4.2
352,Jammu (j and k) to Amritsar,CHANDRA RAJ TRAVELS,Bharat Benz A/C Sleeper (2+1),14:15,18:30,04h 15m,INR 500,33 Seats available,4.0
353,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),14:30,18:22,03h 52m,324,33 Seats available,3.6
354,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Sleeper (2+2),14:30,20:30,06h 00m,380,44 Seats available,3.1
355,Jammu (j and k) to Amritsar,CHANDRA RAJ TRAVELS,Bharat Benz A/C Sleeper (2+1),14:30,19:15,04h 45m,INR 450,33 Seats available,4.0
356,Jammu (j and k) to Amritsar,Jain travels regd,AC Sleeper (2+1),15:15,20:00,04h 45m,INR 500,34 Seats available,3.9
357,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),16:30,21:05,04h 35m,INR 299,24 Seats available,3.4
358,Jammu (j and k) to Amritsar,Neeraj travels,A/C Seater / Sleeper (2+1),16:30,21:18,04h 48m,INR 499,38 Seats available,3.5
359,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater / Sleeper (2+2),22:30,03:45,05h 15m,369,28 Seats available,3.3
360,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),23:00,04:30,05h 30m,285,43 Seats available,4.0
361,Jammu (j and k) to Amritsar,Awadh Travels,A/C Sleeper (2+2),23:35,04:20,04h 45m,1800,40 Seats available,3.6
362,Jammu (j and k) to Amritsar,Royal Golden,A/C Seater / Sleeper (2+2),00:00,06:00,06h 00m,360,32 Seats available,1.8
363,Jammu (j and k) to Amritsar,Perfect Holiday,A/C Seater / Sleeper (2+2),00:40,05:40,05h 00m,391,42 Seats available,2.5
364,Jammu (j and k) to Amritsar,Harikesh Tour N Travels,VE A/C Seater (2+2),11:30,16:05,04h 35m,437,41 Seats available,2.8
365,Jammu (j and k) to Amritsar,Royal Golden,A/C Seater / Sleeper (2+2),14:00,20:00,06h 00m,360,39 Seats available,1.8
366,Jammu (j and k) to Amritsar,Lucky Travels,Bharat Benz A/C Seater / Sleeper (2+2),14:20,18:50,04h 30m,INR 349,52 Seats available,1.6
